rid,alter_age,alter_agecat,alter_agecat_w0,alter_weight,alter_weight_onlycc,hh_alter,num_cc_nonhh,nonhh_alter_num,rel_work,rel_egoclient,rel_altercustomer,loc_store,loc_work,ego_age,weight_pooled,weight_city
5fc983cf-1189-3030-483c-39fb0ff455cc,13,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,39,0.34974623,0.572122748
5fc983cf-1189-3030-483c-39fb0ff455cc,12,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,39,0.34974623,0.572122748
5fc985e4-1af6-7d45-cb5a-7c4a71f53574,39,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,35,0.412007218,0.17808801
5fc985e4-1af6-7d45-cb5a-7c4a71f53574,14,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,35,0.412007218,0.17808801
5fc983e8-ffce-0512-0fb0-a20b4b23b038,7,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,42,0.30979279,0.609627975
5fc983e8-ffce-0512-0fb0-a20b4b23b038,12,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,42,0.30979279,0.609627975
5fc983e8-ffce-0512-0fb0-a20b4b23b038,14,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,42,0.30979279,0.609627975
5fc986c9-bd9f-12df-caf8-b75271df9eb9,62,"[55,65)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,62,0.344272749,0.47645401
5fc9857c-e46b-266a-2dfc-e1b8fcd4e8a9,53,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,73,0.998587355,1.131288664
5fc9857c-e46b-266a-2dfc-e1b8fcd4e8a9,67,"[65,100]","[65,100]",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,73,0.998587355,1.131288664
5fc9857c-e46b-266a-2dfc-e1b8fcd4e8a9,25,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,73,0.998587355,1.131288664
5fc9895d-8272-f3f1-0f28-5ddea41aadc6,30,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,32,0.271730662,0.193454228
5fc98ce6-8496-2110-850c-0ebc4dba7da1,74,"[65,100]","[65,100]",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,70,0.836553706,0.830200641
5fc98d33-6630-56d6-e73c-9428e464efe9,71,"[65,100]","[65,100]",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,67,2.687199402,1.700822254
5fc98135-6d88-d8c3-4526-d904bb783f0d,68,"[65,100]","[65,100]",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,71,1.108873022,1.033716497
5fc98285-cf43-2492-1e96-abf0f93b32d9,35,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,40,0.30979279,0.42086897
5fc98285-cf43-2492-1e96-abf0f93b32d9,10,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,40,0.30979279,0.42086897
5fc98285-cf43-2492-1e96-abf0f93b32d9,6,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,40,0.30979279,0.42086897
5fc98e79-05af-d6ef-6198-02f7322beba5,67,"[65,100]","[65,100]",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,63,0.974774486,0.56391298
5fc98e79-05af-d6ef-6198-02f7322beba5,21,"[18,25)","[18,25)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,63,0.974774486,0.56391298
5fc98e03-5d81-c013-7f4a-28159bddb66a,3,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,50,0.536235392,1.065202727
5fc98e03-5d81-c013-7f4a-28159bddb66a,52,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,50,0.536235392,1.065202727
5fc98f09-5b86-7fa2-2950-5a9b31138ae2,45,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,21,0.321121418,0.479285443
5fc98f09-5b86-7fa2-2950-5a9b31138ae2,51,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,21,0.321121418,0.479285443
5fc98f09-5b86-7fa2-2950-5a9b31138ae2,22,"[18,25)","[18,25)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,21,0.321121418,0.479285443
5fc98f09-5b86-7fa2-2950-5a9b31138ae2,19,"[18,25)","[18,25)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,21,0.321121418,0.479285443
5fc98fa8-0ddf-f1f8-b14e-d14eb3263ba6,49,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,47,0.605909563,0.878535189
5fc98fa8-0ddf-f1f8-b14e-d14eb3263ba6,10,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,47,0.605909563,0.878535189
5fc98fa8-0ddf-f1f8-b14e-d14eb3263ba6,8,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,47,0.605909563,0.878535189
5fc99209-3cc4-4ab8-14fa-709d0bbd7763,51,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,50,0.475993188,0.546482903
5fc99209-3cc4-4ab8-14fa-709d0bbd7763,13,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,50,0.475993188,0.546482903
5fc99209-3cc4-4ab8-14fa-709d0bbd7763,11,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,50,0.475993188,0.546482903
5fc99171-dbbb-bc1d-8597-45c60cc9aaef,2,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,30,0.519374824,0.610502231
5fc99171-dbbb-bc1d-8597-45c60cc9aaef,6,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,30,0.519374824,0.610502231
5fc99171-dbbb-bc1d-8597-45c60cc9aaef,11,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,30,0.519374824,0.610502231
5fc99303-6b45-2515-bf55-d4f668966906,42,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,20,0.706130124,0.494255931
5fc99303-6b45-2515-bf55-d4f668966906,34,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,20,0.706130124,0.494255931
5fc99303-6b45-2515-bf55-d4f668966906,16,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,20,0.706130124,0.494255931
5fc99667-9da9-1fef-2701-ab1d9f9198b0,68,"[65,100]","[65,100]",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,67,0.164900604,0.13377495
5fc996bb-fdcf-aeef-d26c-f97a3bc9b7db,52,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,18,1.626602939,0.421540663
5fc992b9-4e89-0737-39a9-0f8543a751e2,30,"[25,35)","[25,35)",1.5,1.5,TRUE,NA,NA,NA,NA,NA,NA,NA,63,0.372055256,0.456200745
5fc992b9-4e89-0737-39a9-0f8543a751e2,32,"[25,35)","[25,35)",1.5,1.5,TRUE,NA,NA,NA,NA,NA,NA,NA,63,0.372055256,0.456200745
5fc992b9-4e89-0737-39a9-0f8543a751e2,34,"[25,35)","[25,35)",1.5,1.5,TRUE,NA,NA,NA,NA,NA,NA,NA,63,0.372055256,0.456200745
5fc992b9-4e89-0737-39a9-0f8543a751e2,38,"[35,45)","[35,45)",1.5,1.5,TRUE,NA,NA,NA,NA,NA,NA,NA,63,0.372055256,0.456200745
5fc992b9-4e89-0737-39a9-0f8543a751e2,56,"[55,65)","[45,65)",1.5,1.5,TRUE,NA,NA,NA,NA,NA,NA,NA,63,0.372055256,0.456200745
5fc998d2-2847-fbb3-1316-a00328eeccaf,1,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,47,0.30979279,0.609627975
5fc998d2-2847-fbb3-1316-a00328eeccaf,1,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,47,0.30979279,0.609627975
5fc998d2-2847-fbb3-1316-a00328eeccaf,1,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,47,0.30979279,0.609627975
5fc99a6b-23db-4382-bcd9-482ec7197bc3,30,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,49,0.652501399,1.646406754
5fc99a6b-23db-4382-bcd9-482ec7197bc3,12,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,49,0.652501399,1.646406754
5fc99a6b-23db-4382-bcd9-482ec7197bc3,11,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,49,0.652501399,1.646406754
5fc99a6b-23db-4382-bcd9-482ec7197bc3,9,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,49,0.652501399,1.646406754
5fc99ad4-8d8d-5786-3359-d61f9f8cb4cd,14,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,50,1.488808127,1.421473328
5fc99ad4-8d8d-5786-3359-d61f9f8cb4cd,12,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,50,1.488808127,1.421473328
5fc99ad4-8d8d-5786-3359-d61f9f8cb4cd,10,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,50,1.488808127,1.421473328
5fc99ad4-8d8d-5786-3359-d61f9f8cb4cd,8,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,50,1.488808127,1.421473328
5fc99ad4-8d8d-5786-3359-d61f9f8cb4cd,6,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,50,1.488808127,1.421473328
5fc99ad0-f029-116c-3197-0959ce1eb316,77,"[65,100]","[65,100]",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,48,0.450190542,0.825457104
5fc999fe-4fc1-68e0-7482-4b11056971f0,58,"[55,65)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,58,0.779910923,1.187004597
5fc99e8d-892a-949e-7df0-585d83e73405,1,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,28,4.943155879,6.964305618
5fc99e8d-892a-949e-7df0-585d83e73405,1,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,28,4.943155879,6.964305618
5fc99e8d-892a-949e-7df0-585d83e73405,1,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,28,4.943155879,6.964305618
5fc99e8d-892a-949e-7df0-585d83e73405,5,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,28,4.943155879,6.964305618
5fc97a7a-384a-7031-17fb-6a0c648c30d4,2,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,36,2.044767424,3.79538148
5fc97a7a-384a-7031-17fb-6a0c648c30d4,28,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,36,2.044767424,3.79538148
5fc97a7a-384a-7031-17fb-6a0c648c30d4,32,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,36,2.044767424,3.79538148
5fc98100-0542-312e-2cd7-f14c4ad07d14,65,"[65,100]","[65,100]",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,32,0.519374824,1.432875613
5fc98100-0542-312e-2cd7-f14c4ad07d14,60,"[55,65)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,32,0.519374824,1.432875613
5fc98100-0542-312e-2cd7-f14c4ad07d14,27,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,32,0.519374824,1.432875613
5fc9a1d0-ddd1-bd61-2d2d-0b009e9d76e0,42,"[35,45)","[35,45)",1.166666667,1.166666667,TRUE,NA,NA,NA,NA,NA,NA,NA,18,1.255723614,1.136009093
5fc9a1d0-ddd1-bd61-2d2d-0b009e9d76e0,39,"[35,45)","[35,45)",1.166666667,1.166666667,TRUE,NA,NA,NA,NA,NA,NA,NA,18,1.255723614,1.136009093
5fc9a1d0-ddd1-bd61-2d2d-0b009e9d76e0,20,"[18,25)","[18,25)",1.166666667,1.166666667,TRUE,NA,NA,NA,NA,NA,NA,NA,18,1.255723614,1.136009093
5fc9a1d0-ddd1-bd61-2d2d-0b009e9d76e0,18,"[18,25)","[18,25)",1.166666667,1.166666667,TRUE,NA,NA,NA,NA,NA,NA,NA,18,1.255723614,1.136009093
5fc9a1d0-ddd1-bd61-2d2d-0b009e9d76e0,18,"[18,25)","[18,25)",1.166666667,1.166666667,TRUE,NA,NA,NA,NA,NA,NA,NA,18,1.255723614,1.136009093
5fc9ae69-418c-ec34-fb4e-6fbf6888fb26,22,"[18,25)","[18,25)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,22,2.053210876,0.847244876
5fc9afbe-3200-8db3-f702-b9c9cf43f25f,76,"[65,100]","[65,100]",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,75,1.202605587,0.969297678
5fc9b3af-1fd6-8f21-5171-7634f6b0de71,33,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,30,0.246276081,0.112318741
5fc9b3af-1fd6-8f21-5171-7634f6b0de71,6,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,30,0.246276081,0.112318741
5fc9b3af-1fd6-8f21-5171-7634f6b0de71,3,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,30,0.246276081,0.112318741
5fcac14d-9b97-f33c-9f7a-f35c8b71d683,34,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,31,1.448844525,1.289748445
5fcac14d-9b97-f33c-9f7a-f35c8b71d683,1,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,31,1.448844525,1.289748445
5fcac143-dce6-67cb-4806-e3ba69b50864,42,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,42,0.349000496,0.342898817
5fcac143-dce6-67cb-4806-e3ba69b50864,31,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,42,0.349000496,0.342898817
5fcac13f-a87f-e111-cb46-0e82a6d8c917,35,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,42,0.30979279,0.321843943
5fcac13f-a87f-e111-cb46-0e82a6d8c917,13,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,42,0.30979279,0.321843943
5fcac13f-a87f-e111-cb46-0e82a6d8c917,7,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,42,0.30979279,0.321843943
5fcac1cc-59f9-7e18-c8b2-6bbc6bd85d63,4,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,35,0.412007218,0.459872571
5fcac1cc-59f9-7e18-c8b2-6bbc6bd85d63,35,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,35,0.412007218,0.459872571
5fcac153-85f3-617c-4f25-5cb89c54d5ee,59,"[55,65)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,59,2.163755733,1.395498389
5fcac153-85f3-617c-4f25-5cb89c54d5ee,23,"[18,25)","[18,25)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,59,2.163755733,1.395498389
5fcac1d6-f891-00ef-39dd-45ad1716ec6b,62,"[55,65)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,19,0.795498704,0.807777843
5fcac1d6-f891-00ef-39dd-45ad1716ec6b,68,"[65,100]","[65,100]",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,19,0.795498704,0.807777843
5fcac0f8-37a3-1182-468b-757d7e33e98f,25,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,25,0.373420308,0.309479678
5fcac20c-0b21-eb1f-2b6d-decdab1193ca,4,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,19,2.666189147,3.884970801
5fcac20c-0b21-eb1f-2b6d-decdab1193ca,8,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,19,2.666189147,3.884970801
5fcac20c-0b21-eb1f-2b6d-decdab1193ca,9,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,19,2.666189147,3.884970801
5fcac20c-0b21-eb1f-2b6d-decdab1193ca,12,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,19,2.666189147,3.884970801
5fcac20c-0b21-eb1f-2b6d-decdab1193ca,45,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,19,2.666189147,3.884970801
5fcac1bb-53e6-975a-094c-58230952a3e1,2,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,31,0.862760678,1.293742652
5fcac1bb-53e6-975a-094c-58230952a3e1,30,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,31,0.862760678,1.293742652
5fcac19a-156d-fe24-ee73-cc1b8d9bec85,20,"[18,25)","[18,25)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,20,0.196501101,0.280206261
5fcac199-0bc6-b0ff-6b8a-8278f35ae775,33,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,32,0.403521334,0.555293671
5fcac0f8-2681-6f07-2e52-efcbf781e180,37,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,37,0.394010485,0.503303606
5fcac0f8-2681-6f07-2e52-efcbf781e180,11,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,37,0.394010485,0.503303606
5fcac218-1d02-cafb-e392-f0a9dc54fa1a,33,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,27,0.33843987,0.387751849
5fcac218-1d02-cafb-e392-f0a9dc54fa1a,14,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,27,0.33843987,0.387751849
5fcac218-1d02-cafb-e392-f0a9dc54fa1a,12,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,27,0.33843987,0.387751849
5fcac1cc-1b08-8be3-f509-027ec782592e,45,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,31,0.770627103,0.753797499
5fcac1cc-1b08-8be3-f509-027ec782592e,46,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,31,0.770627103,0.753797499
5fcac1a9-ed64-b483-da0a-66d3775f2424,32,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,27,0.251460677,0.129036742
5fcac183-6242-0684-29d8-5e0e6183dc79,22,"[18,25)","[18,25)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,25,1.605088308,1.161167844
5fcac183-6242-0684-29d8-5e0e6183dc79,36,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,25,1.605088308,1.161167844
5fcac183-6242-0684-29d8-5e0e6183dc79,8,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,25,1.605088308,1.161167844
5fcac1ef-1af5-8d5f-9912-38d6517fb5cc,71,"[65,100]","[65,100]",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,74,1.242286257,2.36880048
5fcac1b8-8f0d-9474-6d43-fecc21426414,53,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,18,0.264470007,0.30532722
5fcac1b8-8f0d-9474-6d43-fecc21426414,51,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,18,0.264470007,0.30532722
5fcac1b8-8f0d-9474-6d43-fecc21426414,16,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,18,0.264470007,0.30532722
5fcac1a8-c0e5-39c5-a4f9-cd97b72db05b,7,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,29,1.340766705,4.458644265
5fcac1a8-c0e5-39c5-a4f9-cd97b72db05b,25,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,29,1.340766705,4.458644265
5fcac1d5-0ea0-a3f3-a282-78f150b7caba,21,"[18,25)","[18,25)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,18,2.328853995,2.799082568
5fcac177-b687-a4ab-77c0-7c6b8bc229ee,4,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,35,0.34974623,0.472399462
5fcac177-b687-a4ab-77c0-7c6b8bc229ee,7,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,35,0.34974623,0.472399462
5fcac177-b687-a4ab-77c0-7c6b8bc229ee,25,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,35,0.34974623,0.472399462
5fcac158-6618-0382-b7fc-131f4fafbd38,35,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,40,0.30979279,0.321843943
5fcac158-6618-0382-b7fc-131f4fafbd38,8,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,40,0.30979279,0.321843943
5fcac158-6618-0382-b7fc-131f4fafbd38,4,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,40,0.30979279,0.321843943
5fcac194-c39b-80d4-761b-a503ef7d70f9,63,"[55,65)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,72,3.899408887,3.65302329
5fcac141-58f6-efea-b8ab-294c7a9378ee,35,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,40,0.30979279,0.357435754
5fcac141-58f6-efea-b8ab-294c7a9378ee,13,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,40,0.30979279,0.357435754
5fcac141-58f6-efea-b8ab-294c7a9378ee,7,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,40,0.30979279,0.357435754
5fcac175-96c7-fd51-cff5-500123551e9f,43,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,20,0.535687637,0.609156701
5fcac175-96c7-fd51-cff5-500123551e9f,46,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,20,0.535687637,0.609156701
5fcac1f9-2004-e580-f4b5-42fbb47166d7,6,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,41,0.460043776,0.426784119
5fcac1f9-2004-e580-f4b5-42fbb47166d7,9,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,41,0.460043776,0.426784119
5fcac1f9-2004-e580-f4b5-42fbb47166d7,0,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,41,0.460043776,0.426784119
5fcac15d-3f7d-10a0-dda8-022e85c8d352,15,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,42,0.518267406,0.454704129
5fcac15d-3f7d-10a0-dda8-022e85c8d352,36,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,42,0.518267406,0.454704129
5fcac288-eef5-9b57-c28a-81db3fe0f1a3,43,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,21,0.076168934,0.066850191
5fcac288-eef5-9b57-c28a-81db3fe0f1a3,50,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,21,0.076168934,0.066850191
5fcac288-eef5-9b57-c28a-81db3fe0f1a3,23,"[18,25)","[18,25)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,21,0.076168934,0.066850191
5fcac1fd-b229-009b-4ff5-021d3a487326,66,"[65,100]","[65,100]",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,69,0.764157596,0.79025623
5fcac17f-b8b2-9776-78d5-a5eb35982cb2,21,"[18,25)","[18,25)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,27,1.344642075,1.219450243
5fcac137-d995-3d0e-f50a-af4a318386c8,51,"[45,55)","[45,65)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,52,4.943155879,2.784890567
5fcac137-d995-3d0e-f50a-af4a318386c8,15,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,52,4.943155879,2.784890567
5fcac16f-ca90-c7cc-d00f-a72c673a45de,25,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,43,0.460043776,0.426784119
5fcac16f-ca90-c7cc-d00f-a72c673a45de,12,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,43,0.460043776,0.426784119
5fcac16f-ca90-c7cc-d00f-a72c673a45de,6,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,43,0.460043776,0.426784119
5fcac1e3-3964-4767-e7ad-d0f12a069ddb,35,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,42,0.30979279,0.357435754
5fcac1e3-3964-4767-e7ad-d0f12a069ddb,16,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,42,0.30979279,0.357435754
5fcac1e3-3964-4767-e7ad-d0f12a069ddb,7,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,42,0.30979279,0.357435754
5fcac24a-71a0-ad54-1b5e-195bd1903968,35,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,32,0.246276081,0.325502215
5fcac24a-71a0-ad54-1b5e-195bd1903968,5,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,32,0.246276081,0.325502215
5fcac24a-71a0-ad54-1b5e-195bd1903968,7,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,32,0.246276081,0.325502215
5fcac250-1117-89c4-18f8-35ef31b281d2,40,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,20,1.129239945,1.176186523
5fcac250-1117-89c4-18f8-35ef31b281d2,39,"[35,45)","[35,45)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,20,1.129239945,1.176186523
5fcac250-1117-89c4-18f8-35ef31b281d2,18,"[18,25)","[18,25)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,20,1.129239945,1.176186523
5fcac250-1117-89c4-18f8-35ef31b281d2,15,"[0,18)","[0,18)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,20,1.129239945,1.176186523
5fcac120-170d-b5a2-46b8-dde24733bd6f,30,"[25,35)","[25,35)",1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,30,0.585107455,0.667410374
