rid,resp_employ,num_cc_nonhh,num_cc_work,num_cc,age,agecat,num_cc,weight_pooled
5fcac230-4955-c8c5-5a50-80a9576b7ec2,No,10,NA,13,40,"[35,45)",13,0.30979279
5fcac228-51b0-5fbb-a9c8-e6d5e4ace1a4,Yes,1,1,3,30,"[25,35)",3,0.277445044
5fcac232-8a5d-bb5d-6c28-65597d0334dd,Yes,4,1,7,40,"[35,45)",7,0.30979279
5fcac2a4-cd5e-d7b9-e435-970132966c60,Yes,0,0,2,41,"[35,45)",2,0.936694023
5fcac1f8-87bf-9406-282b-16cfc3eaa326,No,1,NA,2,81,"[65,100]",2,0.983473387
5fcac175-0056-ed03-dcaf-f7b524b6880b,Yes,4,2,7,39,"[35,45)",7,0.365721159
5fcac279-65e5-1041-4f2b-766b91d7cd79,No,0,NA,3,75,"[65,100]",3,0.998587355
5fcac239-5944-dee7-1e11-5dcd83929fd4,Yes,1,1,2,53,"[45,55)",2,0.458911227
5fcac173-24bd-f5a5-3723-4393295b4bfa,Yes,10,3,12,37,"[35,45)",12,0.394010485
5fcac15a-e58f-8976-790f-002b9975f262,No,3,NA,3,56,"[55,65)",3,0.797242438
5fcac1ab-880e-ddbd-a70c-5d33d6396435,No,0,NA,0,86,"[65,100]",0,3.390590944
5fcac1ab-0915-9878-f5d1-dd6579ef3bb8,Yes,15,0,16,34,"[25,35)",16,1.575746516
5fcac144-c3d1-c752-4cf6-6c80560cabe7,Yes,4,0,7,44,"[35,45)",7,0.460043776
5fcac1a9-b6b1-ff9e-19f7-0103f1234229,Yes,3,3,6,31,"[25,35)",6,0.866042477
5fcac221-19f3-80c9-005d-3411a4b1e559,Yes,0,4,3,38,"[35,45)",3,0.519374824
5fcac25f-3941-98ff-f54c-0f099a85fe33,No,0,NA,0,29,"[25,35)",0,0.925601924
5fcac15c-ee24-6360-9868-0c243afea857,Yes,1,1,3,38,"[35,45)",3,0.585107455
5fcac2d0-b4d4-7f66-5358-2a5d3071ecb6,No,2,NA,3,27,"[25,35)",3,0.373420308
5fcac2b8-ddc6-8ec3-6922-11cc209b3ed5,Yes,0,0,3,22,"[18,25)",3,0.706130124
5fcac250-d57b-60d9-87e6-bc92d1401386,Yes,50,40,50,28,"[25,35)",50,0.381718614
5fcac21e-2f41-848f-3a21-d0a807a688b0,Yes,2,1,3,23,"[18,25)",3,0.986364737
5fcac1d3-aa28-a5d5-3141-6da4c1fcfd6b,Yes,5,5,9,40,"[35,45)",9,0.495419161
5fcac147-ca52-e1d7-4676-e69e306b4de9,Yes,3,3,4,73,"[65,100]",4,3.899408887
5fcac237-e1b5-891f-e31b-0ba88bf5ba72,No,4,NA,6,31,"[25,35)",6,1.448844525
5fcac247-9be5-e939-0eb1-232c1be02b26,Yes,2,5,5,40,"[35,45)",5,0.30979279
5fcac336-4228-e61c-b9c0-0a6cfdad0055,No,2,NA,4,19,"[18,25)",4,0.560138473
5fcac23d-b162-bf12-4adb-0b32b8981e0c,Yes,5,2,8,40,"[35,45)",8,0.460043776
5fcac1ab-4757-d507-8dd5-a146c3c5cf14,Yes,10,6,13,41,"[35,45)",13,0.30979279
5fcac215-61d9-ecaf-de1a-92a4b76cadbb,Yes,3,2,5,24,"[18,25)",5,0.924521825
5fcac249-dd85-1914-1516-61a3b251a864,Yes,10,7,11,71,"[65,100]",11,1.108873022
5fcac25d-e12d-ee94-c5c0-957bf4481754,No,0,NA,1,65,"[65,100]",1,1.595377032
5fcac1f1-5922-b56d-8fc7-b22ce22b77d8,No,4,NA,5,67,"[65,100]",5,1.809556056
5fcac202-8df5-c6ad-c0ec-9fda60acdc00,Yes,8,6,11,19,"[18,25)",11,3.134394826
5fcac1a5-9eea-c5ce-2dc6-8f8e80e54f62,Yes,10,0,13,50,"[45,55)",13,1.668911526
5fcac1af-0629-9485-76e2-83bffdfd7346,Yes,10,15,13,42,"[35,45)",13,0.30979279
5fcac38e-0c2b-6155-e6b2-c92551a041b4,Yes,6,3,6,19,"[18,25)",6,0.765551295
5fcac337-9aef-3ad5-61ef-6df4e15fa209,No,0,NA,3,22,"[18,25)",3,0.178093707
5fcac147-2e39-78c4-f519-688f7757f832,Yes,1,3,3,40,"[35,45)",3,0.349000496
5fcac322-6669-34dd-d22c-7e310134e890,No,2,NA,3,25,"[25,35)",3,0.251460677
5fcac222-ff4c-38d8-c966-aa0dde96750d,No,1,NA,3,62,"[55,65)",3,0.974774486
5fcac204-fb6e-8f54-e25c-652b2822d18f,Yes,2,8,5,40,"[35,45)",5,0.30979279
5fcac191-f613-21ad-40c0-1e70e1cd62b4,No,5,NA,6,73,"[65,100]",6,0.746713434
5fcac1de-6c29-8a31-961e-1fb5192f2fa9,Yes,0,0,3,64,"[55,65)",3,0.442397756
5fcac160-43df-c913-c0ce-e6854aa3fcf6,No,3,NA,4,67,"[65,100]",4,0.724865085
5fcac25f-38ec-f024-00aa-c16f0437254d,No,5,NA,6,68,"[65,100]",6,2.687199402
5fcac1df-0f64-adce-83c0-a4c75151072e,No,6,NA,7,28,"[25,35)",7,0.251460677
5fcac251-cddb-5391-d9be-a1d6380528de,No,3,NA,4,60,"[55,65)",4,0.514582582
5fcac328-99ae-b41a-d9e3-9d1d4532809a,Yes,0,3,2,53,"[45,55)",2,2.800272444
5fcac21e-48e0-4c70-22ae-0bad19787a95,No,26,NA,26,30,"[25,35)",26,0.394470799
5fcac22d-5044-9a19-09d7-fae9908defa9,Yes,3,2,6,39,"[35,45)",6,0.34974623
5fcac1f3-e50a-2f8d-fbf0-093dbc7994f6,No,1,NA,2,67,"[65,100]",2,0.954697596
5fcac32b-2258-0e4d-5075-5a2b1ce08461,Yes,1,0,2,69,"[65,100]",2,0.642891933
5fcac3c6-c64b-a994-ac76-4773a05b6b69,Yes,2,99,4,22,"[18,25)",4,0.560138473
5fcac22f-cffc-9e0e-591b-07dea1f2fd91,Yes,2,1,4,42,"[35,45)",4,0.518267406
5fcac37a-a142-c743-e84c-2f4b18a2978a,No,0,NA,1,70,"[65,100]",1,1.108873022
5fcac232-c0d5-2c3e-7fc1-b43f3f3df719,Yes,1,0,4,34,"[25,35)",4,0.519374824
5fcac1b5-f891-2e2c-60ea-2f1e4b3482ea,No,2,NA,3,40,"[35,45)",3,0.450190542
5fcac1cd-2ad7-d0e0-2113-ec1d7d5eee6c,Yes,2,4,5,41,"[35,45)",5,0.30979279
5fcac1bc-b8b4-0229-ce1a-eb5da409786f,Yes,1,1,4,48,"[45,55)",4,0.460043776
5fcac261-2812-bae4-f04d-2d931bf71f76,Yes,1,0,3,50,"[45,55)",3,2.446875201
5fcac397-0377-b447-0ed1-b5df9fd4b0ab,Yes,4,3,7,40,"[35,45)",7,0.30979279
5fcac287-4d35-8beb-dc28-34d3f3a2b2cf,No,6,NA,11,41,"[35,45)",11,0.735699825
5fcac23d-6546-a939-cbf2-f283e7165ea7,Yes,2,0,4,37,"[35,45)",4,0.585107455
5fcac1dc-3db3-51f4-7564-a1486288e1a3,No,3,NA,3,58,"[55,65)",3,1.263752889
5fcac2b6-b855-84c4-e1b7-d29b5f4d41b8,Yes,0,0,1,71,"[65,100]",1,1.108873022
5fcac3d4-3b58-2adb-f094-4af0670436fe,Yes,0,0,3,52,"[45,55)",3,0.415922361
5fcac2cb-7ccb-93f0-e5ad-1ea64090721f,Yes,2,4,5,44,"[35,45)",5,0.460043776
5fcac292-e87e-eade-a7d2-2718951731c2,Yes,4,1,5,67,"[65,100]",5,1.006448559
5fcac325-25e3-a2a4-a14f-5dc4f00ab267,Yes,3,0,6,20,"[18,25)",6,0.264470007
5fcac169-bd6b-303a-beef-8ea1e7f75ff4,No,1,NA,1,40,"[35,45)",1,0.349408226
5fcac44c-9b7e-709b-e84b-3ce563ecc8f6,Yes,1,1,5,22,"[18,25)",5,3.450943702
5fcac16d-7d53-ab5c-85ee-56031a3b2479,Yes,8,15,11,40,"[35,45)",11,0.460043776
5fcac1b2-3da6-8bec-5d72-6a26c47d08e7,Yes,5,4,6,24,"[18,25)",6,0.251460677
5fcac122-484b-9788-64cc-7e9dcaa18376,Yes,4,2,5,32,"[25,35)",5,0.531465586
5fcac21a-13f6-7c90-6b46-39e2ec7f90cf,No,4,NA,4,86,"[65,100]",4,0.855143961
5fcac1e3-a156-ac20-4028-a59557765032,Yes,10,4,14,50,"[45,55)",14,2.359991746
5fcac18d-cbf8-f602-e7d2-e0790f53bb8f,No,1,NA,2,59,"[55,65)",2,2.920966672
5fcac3f4-dd05-aa7b-452d-a56fe6540003,No,4,NA,7,33,"[25,35)",7,0.365721159
5fcac1f0-cd81-0f14-ca6c-c9d384701cb5,No,0,NA,3,40,"[35,45)",3,0.30979279
5fcac316-c5bc-a44a-20a6-b638b74662b2,Yes,0,0,1,30,"[25,35)",1,0.385895269
5fcac467-db43-c7fa-a463-000d20a58d5b,No,4,NA,4,62,"[55,65)",4,0.562592501
5fcac452-1dec-061b-985c-1997e1a4b50c,Yes,1,2,2,63,"[55,65)",2,0.514582582
5fcac15d-4d26-60fd-2348-bd03e0c8afce,Yes,2,1,5,30,"[25,35)",5,0.34974623
5fcac1e4-6cd1-938c-e303-7be5de0f4e9f,Yes,0,1,4,44,"[35,45)",4,0.495419161
5fcac462-6c55-8a5e-56b0-ba0befac150d,Yes,4,3,7,38,"[35,45)",7,0.34974623
5fcac492-d4be-242d-a43f-8a7518681989,No,5,NA,6,73,"[65,100]",6,0.836553706
5fcac3ec-c3d9-0460-b45e-491478dd1388,Yes,1,1,5,19,"[18,25)",5,2.666189147
5fcac446-9553-e022-ab12-ba15d7b3e83f,No,10,NA,11,32,"[25,35)",11,0.403521334
5fcac52a-2b94-d8d6-935f-9d528b020d60,Yes,0,0,0,64,"[55,65)",0,0.562592501
5fcac19a-564d-299f-b230-d2ee3de29505,Yes,14,3,16,40,"[35,45)",16,0.518267406
5fcac2c7-f26d-4f7e-5c2b-28445156f802,Yes,3,0,7,18,"[18,25)",7,0.321121418
5fcac178-05f4-4dd1-54d3-a14c36fd415d,Yes,4,4,7,44,"[35,45)",7,0.30979279
5fcac652-ada8-bfc4-f6f7-ae75458298b3,No,0,NA,1,68,"[65,100]",1,0.764157596
5fcac24b-f401-64bb-bf55-4e91086b97df,Yes,8,38,10,36,"[35,45)",10,0.412007218
5fcac1b9-dfa2-b9c6-60ce-152b3b65e1a6,No,5,NA,9,52,"[45,55)",9,1.300919021
5fcac42d-acc6-1541-7983-4527effa5fe7,No,3,NA,7,42,"[35,45)",7,2.776034798
5fcac284-7363-5161-8016-2f7fda66d87f,No,1,NA,2,68,"[65,100]",2,1.595377032
5fcac6dc-f506-dddb-1091-6d756be30d5c,No,0,NA,0,70,"[65,100]",0,0.855143961
5fcac1b8-9b4b-c8a5-ffe7-46d46020ae10,No,4,NA,7,32,"[25,35)",7,1.286077223
5fcac734-a9fe-d1ca-c86f-0da3be50418b,Yes,10,10,10,28,"[25,35)",10,0.381718614
5fcac50f-e1a4-7522-52b6-0dd2da24275d,Yes,1,1,5,50,"[45,55)",5,2.359991746
5fcac1cb-ee83-f7a5-e9e3-74f7b56a8730,No,2,NA,3,70,"[65,100]",3,1.636177169
5fcac720-edf2-2250-738c-0be03a838d05,Yes,1,1,2,55,"[55,65)",2,0.681485368
5fcac67a-b449-77b0-757b-f65c9639ff32,Yes,4,2,7,48,"[45,55)",7,1.089402245
5fcac70b-1069-e14d-671b-4d66b77bd2a8,Yes,75,4,79,50,"[45,55)",79,2.359991746
5fcac75c-435f-58d6-c2dd-4c0db37b0577,Yes,0,0,1,66,"[65,100]",1,0.764157596
5fcac697-de28-931f-3d58-d1a5059717ab,Yes,0,NA,1,33,"[25,35)",1,0.271730662
5fcac74b-260e-6235-3aef-fa80bf7b98ac,Yes,15,15,17,29,"[25,35)",17,1.340766705
5fcac786-7970-1274-e73c-aababb11efc2,Yes,2,2,5,46,"[45,55)",5,0.30979279
5fcac309-928e-6e11-0021-fa15a9121af3,No,2,NA,3,54,"[45,55)",3,0.681485368
5fcac33a-8948-3e1d-8173-cb3f9f5d6cec,No,2,NA,2,61,"[55,65)",2,0.562592501
5fcac799-77f2-5d08-7d48-5acbb5d1422f,No,0,NA,0,65,"[65,100]",0,0.526017856
5fcac89c-c724-08d6-49b1-da31ecc0bb48,Yes,2,4,3,30,"[25,35)",3,0.508250836
5fcac654-1617-4195-2d77-0e64e46a0631,Yes,5,3,8,35,"[35,45)",8,0.34974623
5fcac76a-9776-42bf-43bc-5edca6256b75,No,0,NA,4,23,"[18,25)",4,1.129239945
5fcac82f-caf0-9e5f-cdda-c8e9e14528ca,Yes,0,0,1,59,"[55,65)",1,0.604417918
5fcac6ad-75c0-eabf-61b3-c87201c215a0,Yes,4,0,7,36,"[35,45)",7,0.34974623
5fcac85a-8e62-da84-fcdd-3a88dca1ef3b,No,0,NA,1,68,"[65,100]",1,0.677740954
5fcac8d5-8040-31e5-b996-5507853aca84,No,0,NA,1,37,"[35,45)",1,1.254815492
5fcac74e-afdd-4432-a53a-5d475b6d80e0,Yes,32,12,35,22,"[18,25)",35,0.600217826
5fcac891-5fff-f8f7-d2ce-e554cbdc8743,Yes,2,2,4,55,"[55,65)",4,0.916438884
5fcac7b2-e167-86ac-0f83-c81daefa600d,Yes,10,7,11,64,"[55,65)",11,2.549025269
5fcac79f-71cc-5bbe-9fa8-86023d3ebd27,Yes,1,1,5,35,"[35,45)",5,0.830581756
5fcac691-dd1c-5388-b4a8-20ce1a8d3ec3,Yes,1,0,2,71,"[65,100]",2,1.460462686
5fcac7fa-2bb0-d652-cc91-e3a17894a091,No,1,NA,2,59,"[55,65)",2,1.027196783
5fcac91d-b409-c882-5346-50fd25366d61,No,0,NA,1,65,"[65,100]",1,0.320704651
5fcac838-951d-be9f-3a29-35cf6371d35f,Yes,5,4,6,69,"[65,100]",6,0.488123064
5fcac168-87b3-4110-61af-f44d5086834d,Yes,3,3,5,42,"[35,45)",5,0.349000496
5fcac6bb-db14-299d-1eea-fb6d281e0f23,Yes,1,1,5,23,"[18,25)",5,0.406542224
5fcac960-15a2-50b2-4976-200d801fbaf3,Yes,0,0,3,46,"[45,55)",3,0.30979279
5fcac5cb-a66f-a28c-5e27-e84c0d5deddd,Yes,3,0,5,31,"[25,35)",5,2.057560391
5fcac911-3acf-a4b5-db14-396a7589f2c4,No,1,NA,2,75,"[65,100]",2,1.636177169
5fcaca12-29a9-a564-48f4-08bb3f33c8bc,No,0,NA,0,62,"[55,65)",0,0.781139034
5fcac866-ffef-8a65-9cac-493098ce303c,No,0,NA,0,64,"[55,65)",0,0.740973347
5fcac96f-d6cc-ab8f-eea2-c832252fe0b0,No,0,NA,2,68,"[65,100]",2,4.860141543
5fcac97b-90aa-6cee-4648-5e20a1b06164,Yes,62,62,63,20,"[18,25)",63,0.524654375
5fcac890-ae2b-9c38-65fd-433e3eb520d6,No,0,NA,0,89,"[65,100]",0,0.96418071
5fcaca51-71a8-9266-9914-48e20b103c8a,Yes,0,0,1,70,"[65,100]",1,1.242286257
5fcac9f9-3ed3-b14c-07ed-f183265134c5,No,3,NA,3,68,"[65,100]",3,0.399385083
5fcaca70-8ab1-f4ef-a3e6-fc2c68b2a756,Yes,0,0,1,57,"[55,65)",1,1.609019323
5fcac879-44cb-047d-c3db-d78211d4dad4,No,1,NA,2,76,"[65,100]",2,1.460462686
5fcaca4e-b88c-8fc5-be6e-b746ad916634,Yes,1,0,1,36,"[35,45)",1,0.210899429
5fcaca70-59d3-8d38-adab-f45651646e2b,No,0,NA,1,68,"[65,100]",1,1.716509802
5fcacaa1-eba2-ff0c-1951-3692231e0682,No,2,NA,3,73,"[65,100]",3,0.746713434
5fcac8e0-ffde-1d12-b848-97d41758c29f,Yes,4,0,4,72,"[65,100]",4,0.96418071
5fcacb8a-65b0-cf7b-465e-e0927e47f215,Yes,0,NA,0,58,"[55,65)",0,0.356176646
5fcac979-01e9-a663-0a92-b7743bffc757,Yes,3,7,3,48,"[45,55)",3,0.518872887
5fcaca6f-ecc7-525d-e89e-8ad1281b0fa9,No,0,NA,2,25,"[25,35)",2,0.381273181
5fcac9dd-f726-e845-a5fe-95838367081a,No,2,NA,5,28,"[25,35)",5,1.218681683
5fcacb3f-3572-91c0-287b-7b91bf39b6c1,No,12,NA,14,37,"[35,45)",14,1.132905989
5fcacc03-32c3-62cd-023b-8c5e50220a16,NA,0,NA,4,19,"[18,25)",4,0.760428489
5fcacb5e-ea32-28ff-df32-9488f49db059,Yes,1,1,5,35,"[35,45)",5,1.81871627
5fcaca6d-1cdf-42e0-9d88-e202ac19ed38,Yes,20,20,22,40,"[35,45)",22,1.085274041
5fcacaa2-fa55-2a5e-620b-0bc75d348b72,Yes,0,0,2,64,"[55,65)",2,0.974774486
5fcacc3b-4976-44e9-0da8-065af1fe0164,No,0,NA,1,69,"[65,100]",1,0.954697596
5fcac76a-a35f-8509-f45d-cb1812374916,Yes,12,12,12,60,"[55,65)",12,0.562592501
5fcacabe-7803-7de3-4f42-d21518684877,Yes,10,50,14,50,"[45,55)",14,2.359991746
5fcac9b4-543f-4b15-91e9-08bf6d9d85d4,No,1,NA,4,27,"[25,35)",4,1.190141172
5fcac9f3-2cc1-b271-00b1-d481cb28dd0c,Yes,2,4,7,45,"[45,55)",7,0.735699825
5fcaccd5-9cab-70dc-862c-624dca7ad912,No,0,NA,0,67,"[65,100]",0,1.978385401
5fcaccc8-8e7e-b08b-b5e3-c9485637da04,No,0,NA,1,66,"[65,100]",1,2.25408637
5fcaccbc-d604-b573-603b-e90c64935dae,Yes,1,1,4,54,"[45,55)",4,0.617646696
5fcacc02-0f5d-9e2f-1b2a-836d143c1c50,Yes,0,0,2,27,"[25,35)",2,2.131719646
5fcacd84-0281-f33e-2b07-0e694217c8ff,No,0,NA,2,45,"[45,55)",2,0.936694023
5fcacd92-5db7-de2a-e78a-e15f6f2bfb54,No,0,NA,2,33,"[25,35)",2,0.655060927
5fcacd2a-d258-1734-9fcf-0584f3706c53,Yes,1,NA,1,55,"[55,65)",1,0.356176646
5fcacc60-8ce3-e9ce-c2a4-8611caea2012,No,0,NA,1,60,"[55,65)",1,0.954697596
5fcacd44-b8de-472e-4b0c-040bb86bad72,Yes,0,0,1,40,"[35,45)",1,0.617776767
5fcacb9f-d945-2c90-9556-963503ad466a,Yes,4,4,6,41,"[35,45)",6,1.684140066
5fcacadb-3595-5d90-c343-c36e24c994c9,Yes,2,3,2,62,"[55,65)",2,0.593088759
5fcaccf5-3f6a-f969-d9c6-a049f9887359,Yes,2,2,5,22,"[18,25)",5,0.200801882
5fcacbd2-ff6e-248f-a933-76302cd13292,No,0,NA,1,72,"[65,100]",1,1.242286257
5fcacd0a-6f44-c6a9-c82b-ccbca5452e00,Yes,30,27,32,47,"[45,55)",32,0.711195666
5fcaca59-4538-f2e2-04a8-04e921076ae4,Yes,5,5,6,50,"[45,55)",6,0.458911227
5fcacd5a-c64f-8b39-a820-aac473255128,No,5,NA,9,33,"[25,35)",9,2.056688596
5fcacb6a-c1af-72d9-4304-ea15a17f2821,Yes,2,2,3,40,"[35,45)",3,1.107458978
5fcacd0a-4660-9d90-3740-fe1e1015bb47,Yes,1,1,4,40,"[35,45)",4,0.30979279
5fcacc64-6471-ae7f-fd6c-b7ee53b31d1e,No,4,NA,4,59,"[55,65)",4,0.356176646
5fc6cf9b-d02a-45ad-e983-9ffb011698ad,No,0,NA,3,48,"[45,55)",3,1.494938996
5fcacb3a-20ca-c328-557b-f0ebaf88f849,Yes,0,2,5,18,"[18,25)",5,1.129239945
5fcacee1-3f47-70c5-e07c-ecd985010006,Yes,1,20,3,35,"[35,45)",3,0.585107455
5fcac6a1-5462-2284-302b-820bb6e73aaf,No,4,NA,7,34,"[25,35)",7,2.327812556
5fcacd88-d7a0-0d6e-b9b3-a65a4cbffbdc,Yes,2,2,5,31,"[25,35)",5,0.519374824
5fcacff6-a594-4efb-342c-1eb21b180c32,No,0,NA,2,39,"[35,45)",2,0.365414368
5fcacf19-74c4-719f-854c-6a41bf56c337,Yes,3,2,5,62,"[55,65)",5,1.633829667
5fcacf45-9d57-520d-810e-68f6af8b5458,No,0,NA,4,57,"[55,65)",4,1.488808127
5fcace5a-bd63-e8a7-2deb-950fcae9f814,Yes,5,4,9,38,"[35,45)",9,0.830581756
5fcacc96-b5c2-a280-0b55-13d32b047aad,Yes,2,0,3,27,"[25,35)",3,0.331191153
5fcad06c-4114-7dd4-04cd-d388e88025dd,Yes,99,0,99,28,"[25,35)",99,0.28982423
5fcacebf-918e-a5cc-0a5e-16e65ad2d843,Yes,40,0,43,30,"[25,35)",43,0.365721159
5fcad09e-ab56-4bb6-25d9-827ab76a7e20,No,0,NA,4,42,"[35,45)",4,1.009568653
5fcad09b-3aed-6689-1527-2c73d054e984,Yes,0,0,1,31,"[25,35)",1,0.955554818
5fcacf71-4a60-d805-55b4-b31f9035ea84,Yes,2,2,4,30,"[25,35)",4,0.394010485
5fcacff4-75be-dfca-cfd8-e3664eb9d930,Yes,7,7,10,34,"[25,35)",10,0.365721159
5fcacf59-4f81-ac38-b5ac-25a16e7d6a58,Yes,6,3,8,45,"[45,55)",8,0.711195666
5fcad047-d6e3-3418-f1a4-ec43a3114663,Yes,2,2,7,21,"[18,25)",7,0.379337398
5fcad0aa-bb00-8351-d399-f174e2da4e3a,Yes,2,3,5,41,"[35,45)",5,0.30979279
5fcad0f8-a6a4-a0e1-ba1a-a9f3547fd7c8,Yes,2,28,2,25,"[25,35)",2,1.374523287
5fcace6b-cbd2-7278-ed5e-ab56ff5762f6,Yes,0,4,0,25,"[25,35)",0,1.620423456
5fcad013-08ef-1e3a-11b4-c1b297c3a655,Yes,1,0,1,30,"[25,35)",1,1.564051411
5fcad142-7fb7-bac8-a9da-82e748e3b23e,No,0,NA,1,64,"[55,65)",1,0.724865085
5fcad16c-c12b-0c6e-ac28-5fca768fe83a,Yes,0,0,2,61,"[55,65)",2,0.78022751
5fcac1df-1996-a60c-6f19-83ef972934f7,No,3,NA,5,33,"[25,35)",5,1.385558089
5fcad176-072f-91b6-b5b5-192ac94cdb98,Yes,0,0,3,37,"[35,45)",3,0.519374824
5fcacf30-48d4-6b35-489c-07b26b049bfc,Yes,15,10,16,56,"[55,65)",16,4.943155879
5fcad1d9-d206-1fc0-1f27-976085b15bf2,No,63,NA,64,59,"[55,65)",64,0.604417918
5fcad15e-0543-bf24-0253-fc3f8edc8721,Yes,0,0,2,37,"[35,45)",2,0.277445044
5fcad11c-2290-e430-a61e-94dd38addf0a,Yes,15,1,17,50,"[45,55)",17,0.796312123
5fcad13b-fd27-315b-d369-e3ea705b0a33,Yes,5,5,6,55,"[55,65)",6,0.681485368
5fcacfdc-ff60-5c94-441b-21f28ebc90ce,Yes,3,0,6,60,"[55,65)",6,0.582668531
5fcad255-4713-b5a7-b9e0-0512a7868dc5,Yes,3,4,7,77,"[65,100]",7,1.212492073
5fcad359-a10a-046e-a61c-b63f8377d1c4,Yes,1,2,3,18,"[18,25)",3,1.43986056
5fcad2b6-1e46-4b1e-ee3e-ba482fb502df,No,0,NA,3,52,"[45,55)",3,2.171986303
5fcad1f9-c96e-7f1a-9008-bf9db16f5797,Yes,1,0,3,50,"[45,55)",3,0.536235392
5fcad37e-a5e8-da87-2c48-289c8887e0c0,Yes,1,1,4,41,"[35,45)",4,0.631297929
5fcad323-00d4-e7dd-00e6-708b87d19ccd,Yes,1,1,2,23,"[18,25)",2,0.177241827
5fcad385-13ec-8e11-eeab-ea0aafb6a247,Yes,0,0,1,28,"[25,35)",1,0.331191153
5fcad21a-053d-716b-17ba-0c129cd18568,Yes,2,2,5,30,"[25,35)",5,0.34974623
5fcad208-715a-f3b0-4a0a-ff25aff0abef,No,4,NA,5,77,"[65,100]",5,1.108873022
5fcaccc5-eba9-8135-e168-24ea2a40b227,No,1,NA,1,70,"[65,100]",1,3.390590944
5fcad0a3-4434-ca52-abcd-33d7a64fd4b0,Yes,16,8,17,40,"[35,45)",17,0.668535109
5fcad441-1ab0-dbbf-f6b2-6c5bd50b9b07,Yes,1,45,2,30,"[25,35)",2,0.385895269
5fcad3f2-b6e3-2948-ff23-511ad75758a3,Yes,3,10,5,31,"[25,35)",5,0.542642084
5fcad467-e2ea-38bd-0d59-b6d689a4c03b,No,0,NA,2,68,"[65,100]",2,2.145410034
5fcad351-4f98-a9b1-4010-d848655b5933,Yes,1,3,3,50,"[45,55)",3,0.796312123
5fcad433-df63-e617-7067-3eab5b16b126,Yes,40,45,43,40,"[35,45)",43,0.42511508
5fcad57c-7243-b210-a789-dc48970fc37d,Yes,0,0,2,48,"[45,55)",2,0.711195666
5fcad603-59ef-6bc7-7c73-ff651cc7c99d,Yes,0,0,4,38,"[35,45)",4,0.518719262
5fcad0b6-8127-c94f-19e2-7942b3ca483d,No,1,NA,1,61,"[55,65)",1,0.134922618
5fcad496-84ad-23a1-4454-1a3181f418c3,Yes,11,9,15,48,"[45,55)",15,0.735699825
5fcad27d-beff-f29e-fbe6-b70f806c1426,No,0,NA,5,35,"[35,45)",5,0.770300586
5fcad469-07bf-737c-f4eb-6dbc7949d31a,No,3,NA,6,66,"[65,100]",6,0.466378658
5fcacf11-01eb-1dd0-2e9c-31b7870b6ee7,No,3,NA,5,35,"[35,45)",5,0.542642084
5fcad5b4-5fb6-8f1f-e0be-6889baf518a1,Yes,2,2,3,21,"[18,25)",3,0.524654375
5fcad59d-1169-0bbe-0fb8-2ccba434b25e,Yes,10,2,12,49,"[45,55)",12,0.518267406
5fcad667-3cb0-587f-7404-d9ac3449808d,No,0,NA,1,73,"[65,100]",1,4.943155879
5fcad63a-de8a-e02a-73c4-12091f501359,Yes,25,25,26,35,"[35,45)",26,0.955554818
5fcad6a4-c6da-872d-d18d-d4bdc2272b55,No,1,NA,4,50,"[45,55)",4,2.485681898
5fcad763-ced1-d270-fa46-a4d0dbc78b78,No,6,NA,9,18,"[18,25)",9,0.475506969
5fcad71a-db88-441d-2ec0-03858d9b676a,Yes,3,3,3,56,"[55,65)",3,1.859988473
5fcad7ac-da06-4de3-86c5-72a1d69ddbc0,Yes,3,3,5,48,"[45,55)",5,1.684140066
5fcad664-0653-d0d3-0e75-7188757ef0a7,No,4,NA,4,60,"[55,65)",4,0.593088759
5fcad6d6-167a-ad2d-85c0-78871a0246c7,NA,2,NA,4,60,"[55,65)",4,0.740108694
5fcad2cb-8c72-41fc-9d8e-f9323652d2d7,No,0,NA,2,33,"[25,35)",2,0.277445044
5fcad382-de54-d3c0-29fd-7d937e52f27b,Yes,1,0,2,64,"[55,65)",2,0.764157596
5fcad003-05e1-baeb-7e16-980e024e6203,No,2,NA,2,57,"[55,65)",2,0.528924024
5fcadac2-a803-d4e6-053a-0bec941cc086,No,3,NA,4,34,"[25,35)",4,2.256110312
5fcadd4e-5f1d-ecfe-64e2-95afc7459454,No,0,NA,1,71,"[65,100]",1,3.899408887
5fcae00a-2582-6ded-1404-f5a6216ee4a2,Yes,1,1,2,52,"[45,55)",2,0.681485368
5fcadfad-a391-75ce-85e6-b44532786a7e,No,2,NA,2,22,"[18,25)",2,0.152511202
5fcae08b-1d50-1bb6-7c57-72e5a9cfafaf,No,0,NA,3,18,"[18,25)",3,1.327544164
5fcae142-e897-9766-b025-940de8c1fc77,Yes,0,0,0,45,"[45,55)",0,0.265292197
5fcae044-7025-34ad-1689-4c2efde39c51,No,0,NA,1,53,"[45,55)",1,0.691712777
5fcae0fa-848e-ea94-fb8c-d3a109cc8a3c,No,2,NA,2,20,"[18,25)",2,0.174156369
5fcae1ca-1e9b-c5ce-b29d-9d67001f7b0e,No,0,NA,1,59,"[55,65)",1,0.779910923
5fcae279-d403-7b49-74fd-e97f9879b9e0,No,1,NA,2,61,"[55,65)",2,0.677740954
